,Position,Club,Pl,W,D,L,GF,GA,GD,Pts,Form,Last Match Date,Code,Season
0,1,Manchester City,25,18,5,2,50,15,35,59,3.0,2021-02-21,MCI,2020
2,2,Manchester United,25,14,7,4,53,32,21,49,1.8,2021-02-21,MUN,2020
4,3,Leicester City,25,15,4,6,44,27,17,49,2.0,2021-02-21,LEI,2020
6,4,West Ham United,25,13,6,6,39,29,10,45,2.0,2021-02-21,WHU,2020
8,5,Chelsea,25,12,7,6,41,25,16,43,2.6,2021-02-20,CHE,2020
10,6,Liverpool,25,11,7,7,45,34,11,40,0.6,2021-02-20,LIV,2020
12,7,Everton,24,12,4,8,37,33,4,40,1.4,2021-02-20,EVE,2020
14,8,Aston Villa,23,11,3,9,37,26,11,36,1.4,2021-02-21,AVL,2020
16,9,Tottenham Hotspur,24,10,6,8,37,27,10,36,0.6,2021-02-21,TOT,2020
18,10,Leeds United,25,11,2,12,43,43,0,35,1.2,2021-02-23,LEE,2020
20,11,Arsenal,25,10,4,11,31,26,5,34,0.8,2021-02-21,ARS,2020
22,12,Wolverhampton Wanderers,25,9,6,10,26,32,-6,33,2.0,2021-02-19,WOL,2020
24,13,Crystal Palace,25,9,5,11,29,43,-14,32,1.8,2021-02-22,CRY,2020
26,14,Southampton,25,8,6,11,31,43,-12,30,0.2,2021-02-23,SOU,2020
28,15,Burnley,25,7,7,11,18,30,-12,28,1.2,2021-02-20,BUR,2020
30,16,Brighton and Hove Albion,25,5,11,9,26,32,-6,26,1.6,2021-02-22,BHA,2020
32,17,Newcastle United,25,7,4,14,26,43,-17,25,1.2,2021-02-21,NEW,2020
34,18,Fulham,25,4,10,11,21,32,-11,22,1.6,2021-02-20,FUL,2020
36,19,West Bromwich Albion,25,2,8,15,19,55,-36,14,0.6,2021-02-20,WBA,2020
38,20,Sheffield United,25,3,2,20,15,41,-26,11,0.6,2021-02-20,SHU,2020
